id,薪资,学历要求,工作经验
20k-40k,本科,3-5年,4623711
20k-40k,本科,3-5年,5000528
10k-20k,本科,3-5年,4572030
20k-30k,本科,3-5年,4042093
10k-15k,本科,1-3年,4511218
25k-50k,本科,5-10年,5138583
30k-50k,本科,3-5年,5025529
3k-4k,大专,应届毕业生,4340992
12k-20k,大专,3-5年,2004460
25k-50k,本科,3-5年,4696619
18k-25k,本科,3-5年,4372800
22k-44k,大专,5-10年,4949869
7k-12k,本科,应届毕业生,5179942
20k-40k,本科,3-5年,5137501
6k-12k,大专,1-3年,5095946
3k-4k,本科,应届毕业生,4608826
30k-60k,不限,5-10年,4884170
12k-20k,大专,3-5年,2783360
20k-30k,不限,3-5年,4042366
10k-18k,大专,3-5年,5162204
15k-25k,本科,3-5年,5043591
3k-4k,本科,不限,4729771
20k-40k,本科,1-3年,5081380
2k-3k,本科,应届毕业生,5086249
30k-50k,本科,3-5年,4854496
15k-30k,本科,3-5年,4893661
8k-15k,本科,1-3年,4812164
20k-25k,本科,3-5年,5007474
20k-40k,本科,3-5年,4771621
15k-30k,不限,不限,4645332
4k-8k,本科,不限,4662266
15k-30k,本科,3-5年,2860663
20k-40k,本科,1-3年,4560873
15k-30k,本科,3-5年,5118154
2k-4k,本科,应届毕业生,3161988
10k-18k,大专,3-5年,5163470
20k-40k,本科,3-5年,4271479
15k-25k,本科,3-5年,5016978
10k-15k,本科,1-3年,4212620
25k-40k,本科,3-5年,4829261
2k-4k,不限,不限,4703478
20k-40k,本科,3-5年,5194729
15k-25k,本科,1-3年,3834570
15k-30k,本科,1-3年,4969688
20k-40k,本科,3-5年,4128553
15k-30k,大专,1-3年,5193183
10k-20k,不限,3-5年,5183828
20k-40k,硕士,5-10年,3472995
9k-15k,本科,1-3年,5026989
20k-30k,大专,3-5年,5128445
2k-3k,大专,1年以下,5015500
15k-20k,本科,3-5年,5024430
10k-20k,不限,不限,3925805
2k-4k,本科,应届毕业生,4571970
15k-25k,本科,3-5年,4548788
25k-40k,本科,3-5年,5110796
10k-20k,本科,1-3年,4964010
25k-50k,本科,3-5年,5088152
15k-30k,本科,3-5年,5143844
10k-15k,大专,1-3年,4557632
8k-16k,不限,3-5年,4866325
15k-25k,本科,3-5年,4858735
12k-24k,本科,3-5年,3222885
15k-25k,本科,1-3年,4651362
15k-25k,本科,1-3年,5054014
10k-20k,大专,1-3年,2701663
25k-50k,本科,不限,4845655
20k-40k,本科,3-5年,5104651
1k-2k,大专,不限,4877400
25k-35k,本科,3-5年,4041844
30k-50k,本科,5-10年,5183095
10k-20k,大专,3-5年,3732775
8k-15k,本科,1-3年,4406177
8k-15k,大专,3-5年,5135178
15k-25k,不限,3-5年,4885343
10k-20k,本科,不限,5199537
25k-50k,本科,3-5年,4523686
15k-25k,本科,1-3年,5170061
15k-30k,硕士,3-5年,4960568
10k-20k,本科,3-5年,4429114
13k-26k,本科,1-3年,5156097
8k-15k,本科,1-3年,5138264
10k-15k,本科,1-3年,5124057
15k-30k,本科,3-5年,4749290
25k-35k,本科,3-5年,5129691
8k-10k,不限,1-3年,4997124
15k-30k,本科,不限,5197621
10k-15k,本科,3-5年,5112172
10k-18k,本科,1-3年,5196952
15k-20k,本科,3-5年,4904566
20k-40k,本科,不限,4680901
10k-20k,本科,3-5年,2708208
18k-35k,本科,3-5年,5000300
18k-30k,本科,3-5年,5102533
20k-40k,本科,5-10年,4623125
20k-40k,本科,3-5年,4920891
15k-25k,本科,3-5年,5197116
2k-4k,本科,不限,5159378
8k-12k,本科,1-3年,5038988
10k-20k,不限,3-5年,5183020
18k-30k,本科,3-5年,4921711
15k-30k,本科,3-5年,3864539
8k-15k,本科,1-3年,5158313
10k-20k,本科,1-3年,5136435
20k-40k,本科,1-3年,4060791
5k-10k,本科,1-3年,3162940
15k-30k,本科,1-3年,4939124
10k-20k,本科,不限,3847400
18k-28k,本科,1-3年,5185800
10k-20k,本科,3-5年,5110857
10k-20k,本科,1-3年,4758132
10k-15k,本科,3-5年,4766543
12k-24k,本科,3-5年,4894629
4k-8k,大专,1-3年,5109658
18k-35k,本科,3-5年,4688689
5k-7k,本科,应届毕业生,4547585
20k-40k,本科,3-5年,4830235
30k-35k,本科,3-5年,4664018
15k-30k,本科,不限,4240520
10k-20k,本科,应届毕业生,4800747
15k-25k,本科,3-5年,4753262
13k-18k,本科,3-5年,3581344
20k-40k,本科,3-5年,4830519
15k-30k,本科,1-3年,5192307
15k-30k,本科,3-5年,5023854
10k-20k,本科,1-3年,4333259
20k-35k,本科,3-5年,4627227
10k-20k,大专,1-3年,5175993
10k-20k,本科,1-3年,4910144
45k-85k,本科,5-10年,5009143
15k-20k,本科,1-3年,5078275
15k-20k,本科,3-5年,5126889
15k-25k,本科,3-5年,4386907
15k-30k,本科,3-5年,4918171
10k-20k,本科,1-3年,4744986
15k-25k,本科,不限,4978124
15k-25k,本科,3-5年,4636597
15k-25k,本科,3-5年,4581488
15k-30k,本科,1-3年,4838179
15k-30k,本科,3-5年,4893554
10k-20k,本科,3-5年,5038968
15k-25k,本科,3-5年,4338326
35k-70k,本科,5-10年,4775085
10k-20k,大专,1-3年,976563
15k-30k,大专,3-5年,3701101
15k-30k,本科,3-5年,3101553
13k-25k,本科,3-5年,3866204
15k-25k,本科,3-5年,5018146
8k-15k,本科,1-3年,4609753
10k-20k,本科,3-5年,4381640
25k-45k,本科,3-5年,4947517
20k-35k,本科,5-10年,4641365
25k-35k,硕士,3-5年,4717749
15k-30k,本科,1-3年,4699892
15k-25k,本科,3-5年,3429654
4k-5k,本科,应届毕业生,4964122
15k-30k,本科,3-5年,4814615
15k-30k,本科,3-5年,4893585
20k-40k,本科,3-5年,5098579
15k-25k,本科,1-3年,5160022
4k-8k,大专,不限,5059236
15k-25k,本科,3-5年,2659163
15k-30k,本科,1-3年,2832556
10k-20k,大专,1-3年,4988696
20k-30k,本科,5-10年,4962206
13k-25k,本科,3-5年,4821761
15k-30k,本科,3-5年,4812119
20k-40k,大专,3-5年,4949815
15k-25k,本科,3-5年,4818759
2k-3k,本科,应届毕业生,5130947
15k-30k,本科,1-3年,4671470
10k-20k,本科,1年以下,4737891
8k-16k,本科,1-3年,3214161
2k-3k,不限,不限,4410608
14k-25k,本科,1-3年,4868338
15k-25k,本科,3-5年,2530070
3k-4k,本科,应届毕业生,5117114
15k-30k,本科,3-5年,3210724
3k-5k,本科,应届毕业生,4500491
10k-20k,本科,1-3年,5181157
15k-25k,本科,3-5年,4278389
12k-18k,本科,3-5年,5074128
18k-36k,大专,3-5年,4912478
15k-25k,本科,1-3年,4954064
20k-30k,本科,5-10年,4638230
15k-30k,本科,3-5年,4384279
15k-25k,本科,3-5年,5080833
15k-30k,本科,3-5年,5033862
10k-20k,本科,不限,4716150
25k-50k,本科,3-5年,4064292
15k-30k,本科,1-3年,3997376
2k-3k,本科,应届毕业生,4926959
21k-42k,本科,3-5年,4085851
25k-45k,本科,3-5年,5140050
9k-15k,本科,1-3年,4106244
10k-15k,大专,3-5年,4292370
10k-18k,本科,1-3年,4543973
15k-30k,大专,3-5年,4918256
30k-45k,本科,5-10年,4637968
8k-16k,本科,应届毕业生,3906339
7k-13k,大专,1-3年,4847619
10k-15k,不限,应届毕业生,2987808
3k-4k,本科,应届毕业生,5097987
9k-18k,本科,1-3年,5091370
8k-16k,本科,应届毕业生,5062819
10k-18k,本科,不限,5116299
8k-12k,本科,1-3年,4902002
8k-10k,本科,1-3年,4941848
7k-14k,本科,1-3年,5018150
4k-8k,本科,应届毕业生,2982403
5k-10k,本科,应届毕业生,3736163
16k-32k,本科,3-5年,4680296
14k-28k,本科,3-5年,4898996
20k-40k,本科,1-3年,2311271
13k-25k,本科,1-3年,3919836
20k-40k,本科,5-10年,3973031
15k-30k,本科,3-5年,4280212
20k-40k,本科,5-10年,3972799
3k-6k,本科,应届毕业生,3827697
23k-40k,本科,3-5年,4041725
15k-30k,本科,3-5年,4708848
