id,薪资,学历要求,工作经验
30k-40k,大专,5-10年,5163900
20k-30k,本科,5-10年,5097739
30k-50k,本科,5-10年,4082160
20k-40k,本科,3-5年,5078632
20k-30k,本科,5-10年,5093829
50k-70k,本科,5-10年,5189506
18k-36k,本科,5-10年,5201359
20k-40k,本科,5-10年,5011680
20k-40k,本科,5-10年,4064680
45k-80k,本科,5-10年,4804867
35k-50k,本科,3-5年,4768009
15k-30k,本科,5-10年,4862976
25k-45k,本科,5-10年,2722122
30k-40k,本科,5-10年,4539272
20k-40k,本科,5-10年,4809685
20k-40k,大专,3-5年,4965180
25k-35k,本科,5-10年,4807734
35k-50k,大专,5-10年,4516480
25k-50k,本科,3-5年,2447096
20k-40k,本科,3-5年,4064742
25k-35k,本科,5-10年,5163005
30k-50k,本科,3-5年,5021722
15k-30k,不限,5-10年,4570484
30k-50k,本科,5-10年,4965242
25k-40k,本科,5-10年,5091049
25k-40k,本科,5-10年,3766023
15k-30k,本科,不限,3980845
30k-45k,本科,5-10年,4057973
30k-50k,本科,5-10年,4901671
33k-55k,本科,5-10年,4883205
20k-30k,本科,5-10年,5188949
30k-60k,大专,3-5年,5172630
30k-50k,本科,5-10年,4259024
25k-45k,本科,3-5年,5053056
20k-40k,本科,5-10年,3955188
25k-40k,本科,5-10年,4182754
25k-50k,大专,5-10年,5163501
15k-25k,本科,3-5年,1402738
9k-12k,大专,不限,953993
30k-60k,本科,5-10年,5196990
10k-20k,本科,5-10年,5117590
9k-15k,本科,5-10年,5098587
25k-50k,本科,5-10年,4836822
25k-50k,本科,5-10年,4600311
30k-50k,本科,3-5年,5188030
20k-40k,本科,5-10年,4957644
20k-25k,本科,不限,4913671
25k-40k,本科,5-10年,4969657
25k-40k,本科,不限,4831711
50k-60k,本科,5-10年,4177606
20k-40k,本科,5-10年,4515888
30k-60k,本科,5-10年,5117402
20k-35k,本科,5-10年,5150459
40k-60k,本科,5-10年,4900723
15k-30k,本科,5-10年,4974399
30k-45k,本科,5-10年,5157875
30k-50k,本科,3-5年,4683256
25k-40k,大专,3-5年,5058024
15k-30k,本科,5-10年,5086043
20K-40K,大专,3-5年,4501641
25k-50k,本科,5-10年,3676273
30k-50k,本科,3-5年,4832944
30k-50k,本科,5-10年,4901163
25k-40k,不限,不限,4924427
20k-40k,本科,3-5年,4483914
50k-80k,本科,5-10年,5149601
70k-100k,本科,5-10年,4537120
15k-25k,大专,5-10年,4934718
30k-60k,本科,5-10年,4878927
25k-35k,本科,5-10年,5170736
30k-60k,本科,5-10年,5078230
15k-30k,本科,不限,4280805
25k-40k,本科,5-10年,4184623
25k-35k,本科,5-10年,5162874
50k-80k,本科,5-10年,4758529
20k-40k,不限,5-10年,4882637
35k-45k,本科,5-10年,4750431
25k-30k,本科,5-10年,4992700
20k-35k,本科,3-5年,4867266
25k-50k,硕士,不限,4541546
25k-35k,本科,5-10年,4023714
30k-50k,本科,5-10年,5085935
25k-35k,本科,10年以上,5058808
20k-30k,本科,5-10年,5083917
30k-50k,本科,3-5年,4882953
25k-30k,本科,3-5年,4995589
35k-60k,本科,5-10年,4668980
20k-30k,本科,3-5年,2134261
25k-45k,本科,5-10年,3011721
25k-35k,本科,5-10年,3822681
15k-25k,大专,5-10年,4079048
10k-20k,本科,应届毕业生,5106190
30k-40k,本科,5-10年,5098582
20k-40k,不限,不限,5063585
30k-45k,大专,5-10年,5201343
30k-45k,本科,5-10年,2220016
15k-30k,本科,3-5年,4483922
18k-25k,本科,5-10年,4831038
25k-40k,本科,5-10年,4079409
25k-32k,本科,5-10年,4618167
25k-50k,本科,5-10年,4631288
20k-27k,本科,3-5年,4251475
40K-60K,硕士,5-10年,4159894
30k-40k,本科,5-10年,5155080
18k-25k,本科,5-10年,2045994
10k-20k,本科,5-10年,5190682
35k-60k,本科,5-10年,4472684
35k-55k,本科,5-10年,4611349
25k-40k,本科,不限,4913430
20k-25k,本科,5-10年,4416543
30k-50k,本科,5-10年,4128210
20k-40k,本科,5-10年,4109814
25k-50k,本科,5-10年,4245529
18k-25k,大专,5-10年,3773509
45k-70k,本科,5-10年,4884369
20k-35k,本科,1-3年,5093376
40k-60k,本科,5-10年,4195310
30k-45k,本科,5-10年,4751674
18k-30k,本科,3-5年,4606399
25k-40k,本科,5-10年,3809943
17k-25k,本科,5-10年,5174782
9k-15k,本科,3-5年,4392660
22k-36k,大专,5-10年,4894699
30k-50k,硕士,3-5年,5024429
10k-20k,本科,3-5年,3780549
20k-30k,本科,5-10年,5193386
30k-60k,博士,1-3年,4568809
25k-50k,本科,5-10年,3527987
12k-20k,大专,3-5年,4911215
20k-30k,本科,不限,4303047
20k-35k,本科,3-5年,4732733
40k-80k,本科,5-10年,4921104
8k-16k,不限,3-5年,4781730
30k-40k,本科,5-10年,5038098
20k-40k,本科,3-5年,4695438
30k-50k,本科,5-10年,2253867
6k-12k,本科,1-3年,4574298
30k-40k,本科,5-10年,5198277
25k-50k,本科,3-5年,5133804
20K-36K,本科,5-10年,3987324
25k-40k,不限,5-10年,4575578
25k-48k,本科,5-10年,2709966
25k-45k,本科,5-10年,4229179
20k-40k,本科,5-10年,3854133
10k-15k,本科,3-5年,5162901
22k-30k,本科,5-10年,4811711
30k-50k,本科,5-10年,5113618
18K-30K,大专,5-10年,2195041
20k-40k,本科,5-10年,4591977
50k-70k,硕士,5-10年,4280969
30k-45k,本科,5-10年,4751638
30k-50k,本科,5-10年,4092284
20k-40k,本科,5-10年,3910547
26K-52K,本科,3-5年,4014220
35k-60k,大专,5-10年,4612955
30k-35k,本科,5-10年,4929218
25k-50k,本科,5-10年,4008133
50k-60k,本科,5-10年,4966860
15k-30k,本科,5-10年,5052904
20k-35k,本科,5-10年,4617942
35k-50k,本科,5-10年,4882036
30k-50k,本科,5-10年,4514258
25k-50k,本科,5-10年,4956918
25k-35k,本科,5-10年,4156996
35k-40k,本科,10年以上,5075777
20k-40k,本科,3-5年,5015324
30k-50k,本科,5-10年,4558329
26k-36k,本科,5-10年,4945610
20k-40k,本科,3-5年,5118455
25k-50k,本科,3-5年,4112377
30k-60k,本科,5-10年,4524253
12k-20k,大专,5-10年,5149147
30k-31k,本科,3-5年,4855995
30k-50k,本科,5-10年,2517212
25k-35k,本科,5-10年,5173861
35k-70k,本科,10年以上,5089930
30k-60k,本科,3-5年,4749412
15k-25k,本科,5-10年,5147962
30k-50k,大专,3-5年,4771729
30k-50k,本科,5-10年,5191469
25k-50k,本科,5-10年,4752937
35K-60K,不限,5-10年,5108907
20k-40k,本科,不限,4892757
25k-50k,本科,3-5年,4161425
25k-40k,不限,不限,4924429
25k-40k,本科,5-10年,4071450
20k-30k,本科,3-5年,2785324
20k-40k,硕士,3-5年,4891393
20k-40k,本科,5-10年,4324003
30k-38k,本科,5-10年,4116948
25k-50k,本科,5-10年,4700448
13k-26k,本科,3-5年,4911063
25k-35k,本科,5-10年,3926167
30k-50k,本科,10年以上,4589684
25k-40k,本科,5-10年,5016464
20k-40k,本科,5-10年,4567394
35k-60k,本科,5-10年,4704793
20k-40k,本科,3-5年,5119242
20k-30k,本科,5-10年,2522131
25k-40k,本科,5-10年,5022224
20k-30k,本科,5-10年,5133925
30k-50k,本科,5-10年,4640719
30k-55k,本科,5-10年,5104940
20k-30k,本科,5-10年,4694892
30k-50k,本科,5-10年,4592688
30k-40k,本科,5-10年,4995362
25K-40K,本科,5-10年,4883637
25k-35k,不限,3-5年,5160647
35k-55k,本科,5-10年,4615033
25k-50k,本科,5-10年,4054830
30k-50k,本科,10年以上,4524692
30K-60K,本科,5-10年,5156339
20k-35k,大专,5-10年,5092414
35k-50k,本科,5-10年,5133970
30k-50k,本科,5-10年,5028746
25k-35k,本科,5-10年,4477659
25k-50k,本科,3-5年,1090605
20k-40k,本科,5-10年,4567420
20k-30k,本科,5-10年,5192927
25k-35k,本科,5-10年,4399368
25k-35k,本科,5-10年,5134318
25k-40k,本科,5-10年,3580029
35k-50k,本科,3-5年,4804110
20k-38k,本科,3-5年,4859775
20k-40k,本科,3-5年,4881518
22k-40k,硕士,5-10年,3559738
15k-30k,本科,5-10年,4262280
30k-50k,本科,5-10年,3300768
15k-20k,本科,10年以上,4260949
30k-50k,本科,10年以上,4383622
20k-35k,本科,3-5年,5028028
30k-50k,本科,5-10年,5113027
30k-60k,本科,5-10年,4199136
30k-60k,本科,3-5年,3812930
20k-30k,本科,3-5年,4080565
20k-40k,本科,5-10年,4017034
20k-40k,本科,3-5年,4739162
40k-60k,本科,5-10年,3969875
10k-20k,本科,应届毕业生,5106186
15k-30k,本科,3-5年,3248289
25k-40k,本科,3-5年,555654
35k-50k,本科,5-10年,4618333
15k-25k,本科,5-10年,3532102
25k-40k,本科,3-5年,4593544
25K-40K,本科,5-10年,4883618
10k-16k,本科,3-5年,4991853
25k-30k,本科,3-5年,5162165
25k-50k,本科,5-10年,4395420
15k-25k,本科,5-10年,4364444
30k-60k,本科,5-10年,4268078
15k-30k,本科,3-5年,4190031
20k-40k,本科,3-5年,5082661
20k-40k,本科,3-5年,4963148
35k-70k,本科,3-5年,3984829
20k-40k,本科,5-10年,4773068
30k-40k,本科,3-5年,4611463
15k-25k,本科,5-10年,4489811
18k-30k,本科,5-10年,4729677
